id,title,authors,categories,abstract,created,updated
http://arxiv.org/abs/1703.02910v1,Deep Bayesian Active Learning with Image Data,"Yarin Gal,Riashat Islam,Zoubin Ghahramani",,"  Even though active learning forms an important pillar of machine learning,
deep learning tools are not prevalent within it. Deep learning poses several
difficulties when used in an active learning setting. First, active learning
(AL) methods generally rely on being able to learn and update models from small
amounts of data. Recent advances in deep learning, on the other hand, are
notorious for their dependence on large amounts of data. Second, many AL
acquisition functions rely on model uncertainty, yet deep learning methods
rarely represent such model uncertainty. In this paper we combine recent
advances in Bayesian deep learning into the active learning framework in a
practical way. We develop an active learning framework for high dimensional
data, a task which has been extremely challenging so far, with very sparse
existing literature. Taking advantage of specialised models such as Bayesian
convolutional neural networks, we demonstrate our active learning techniques
with image data, obtaining a significant improvement on existing active
learning approaches. We demonstrate this on both the MNIST dataset, as well as
for skin cancer diagnosis from lesion images (ISIC2016 task).
",2017-03-08T16:53:57Z,2017-03-08T16:53:57Z
http://arxiv.org/abs/2007.14313v2,"Deep frequency principle towards understanding why deeper learning is
  faster","Zhi-Qin John Xu,Hanxu Zhou",,"  Understanding the effect of depth in deep learning is a critical problem. In
this work, we utilize the Fourier analysis to empirically provide a promising
mechanism to understand why feedforward deeper learning is faster. To this end,
we separate a deep neural network, trained by normal stochastic gradient
descent, into two parts during analysis, i.e., a pre-condition component and a
learning component, in which the output of the pre-condition one is the input
of the learning one. We use a filtering method to characterize the frequency
distribution of a high-dimensional function. Based on experiments of deep
networks and real dataset, we propose a deep frequency principle, that is, the
effective target function for a deeper hidden layer biases towards lower
frequency during the training. Therefore, the learning component effectively
learns a lower frequency function if the pre-condition component has more
layers. Due to the well-studied frequency principle, i.e., deep neural networks
learn lower frequency functions faster, the deep frequency principle provides a
reasonable explanation to why deeper learning is faster. We believe these
empirical studies would be valuable for future theoretical studies of the
effect of depth in deep learning.
",2020-07-28T15:35:49Z,2020-12-20T05:24:13Z
http://arxiv.org/abs/1708.03704v1,Deep Incremental Boosting,"Alan Mosca,George D Magoulas",,"  This paper introduces Deep Incremental Boosting, a new technique derived from
AdaBoost, specifically adapted to work with Deep Learning methods, that reduces
the required training time and improves generalisation. We draw inspiration
from Transfer of Learning approaches to reduce the start-up time to training
each incremental Ensemble member. We show a set of experiments that outlines
some preliminary results on some common Deep Learning datasets and discuss the
potential improvements Deep Incremental Boosting brings to traditional Ensemble
methods in Deep Learning.
",2017-08-11T21:05:58Z,2017-08-11T21:05:58Z
http://arxiv.org/abs/2207.03757v2,Combining Deep Learning with Good Old-Fashioned Machine Learning,Moshe Sipper,,"  We present a comprehensive, stacking-based framework for combining deep
learning with good old-fashioned machine learning, called Deep GOld. Our
framework involves ensemble selection from 51 retrained pretrained deep
networks as first-level models, and 10 machine-learning algorithms as
second-level models. Enabled by today's state-of-the-art software tools and
hardware platforms, Deep GOld delivers consistent improvement when tested on
four image-classification datasets: Fashion MNIST, CIFAR10, CIFAR100, and Tiny
ImageNet. Of 120 experiments, in all but 10 Deep GOld improved the original
networks' performance.
",2022-07-08T08:58:43Z,2022-11-11T10:14:02Z
http://arxiv.org/abs/2006.05579v1,"Deep reinforcement learning for optical systems: A case study of
  mode-locked lasers","Chang Sun,Eurika Kaiser,Steven L. Brunton,J. Nathan Kutz",,"  We demonstrate that deep reinforcement learning (deep RL) provides a highly
effective strategy for the control and self-tuning of optical systems. Deep RL
integrates the two leading machine learning architectures of deep neural
networks and reinforcement learning to produce robust and stable learning for
control. Deep RL is ideally suited for optical systems as the tuning and
control relies on interactions with its environment with a goal-oriented
objective to achieve optimal immediate or delayed rewards. This allows the
optical system to recognize bi-stable structures and navigate, via trajectory
planning, to optimally performing solutions, the first such algorithm
demonstrated to do so in optical systems. We specifically demonstrate the deep
RL architecture on a mode-locked laser, where robust self-tuning and control
can be established through access of the deep RL agent to its waveplates and
polarizers. We further integrate transfer learning to help the deep RL agent
rapidly learn new parameter regimes and generalize its control authority.
Additionally, the deep RL learning can be easily integrated with other control
paradigms to provide a broad framework to control any optical system.
",2020-06-10T00:30:36Z,2020-06-10T00:30:36Z
http://arxiv.org/abs/2111.12963v1,"Error Bounds for a Matrix-Vector Product Approximation with Deep ReLU
  Neural Networks",Tilahun M. Getu,,"  Among the several paradigms of artificial intelligence (AI) or machine
learning (ML), a remarkably successful paradigm is deep learning. Deep
learning's phenomenal success has been hoped to be interpreted via fundamental
research on the theory of deep learning. Accordingly, applied research on deep
learning has spurred the theory of deep learning-oriented depth and breadth of
developments. Inspired by such developments, we pose these fundamental
questions: can we accurately approximate an arbitrary matrix-vector product
using deep rectified linear unit (ReLU) feedforward neural networks (FNNs)? If
so, can we bound the resulting approximation error? In light of these
questions, we derive error bounds in Lebesgue and Sobolev norms that comprise
our developed deep approximation theory. Guided by this theory, we have
successfully trained deep ReLU FNNs whose test results justify our developed
theory. The developed theory is also applicable for guiding and easing the
training of teacher deep ReLU FNNs in view of the emerging teacher-student AI
or ML paradigms that are essential for solving several AI or ML problems in
wireless communications and signal processing; network science and graph signal
processing; and network neuroscience and brain physics.
",2021-11-25T08:14:55Z,2021-11-25T08:14:55Z
http://arxiv.org/abs/1212.2686v1,Joint Training of Deep Boltzmann Machines,"Ian Goodfellow,Aaron Courville,Yoshua Bengio",,"  We introduce a new method for training deep Boltzmann machines jointly. Prior
methods require an initial learning pass that trains the deep Boltzmann machine
greedily, one layer at a time, or do not perform well on classifi- cation
tasks.
",2012-12-12T01:59:27Z,2012-12-12T01:59:27Z
http://arxiv.org/abs/2003.03253v1,Introduction to deep learning,"Lihi Shiloh-Perl,Raja Giryes",,"  Deep Learning (DL) has made a major impact on data science in the last
decade. This chapter introduces the basic concepts of this field. It includes
both the basic structures used to design deep neural networks and a brief
survey of some of its popular use cases.
",2020-02-29T14:52:28Z,2020-02-29T14:52:28Z
http://arxiv.org/abs/2205.01069v1,Deep Learning: From Basics to Building Deep Neural Networks with Python,Milad Vazan,,"  This book is intended for beginners who have no familiarity with deep
learning. Our only expectation from readers is that they already have the basic
programming skills in Python.
",2022-04-22T11:57:19Z,2022-04-22T11:57:19Z
http://arxiv.org/abs/2004.00993v2,Augmented Q Imitation Learning (AQIL),"Xiao Lei Zhang,Anish Agarwal",,"  The study of unsupervised learning can be generally divided into two
categories: imitation learning and reinforcement learning. In imitation
learning the machine learns by mimicking the behavior of an expert system
whereas in reinforcement learning the machine learns via direct environment
feedback. Traditional deep reinforcement learning takes a significant time
before the machine starts to converge to an optimal policy. This paper proposes
Augmented Q-Imitation-Learning, a method by which deep reinforcement learning
convergence can be accelerated by applying Q-imitation-learning as the initial
training process in traditional Deep Q-learning.
",2020-03-31T18:08:23Z,2020-04-05T17:16:23Z
http://arxiv.org/abs/2010.09465v1,"A Nesterov's Accelerated quasi-Newton method for Global Routing using
  Deep Reinforcement Learning","S. Indrapriyadarsini,Shahrzad Mahboubi,Hiroshi Ninomiya,Takeshi Kamio,Hideki Asai",,"  Deep Q-learning method is one of the most popularly used deep reinforcement
learning algorithms which uses deep neural networks to approximate the
estimation of the action-value function. Training of the deep Q-network (DQN)
is usually restricted to first order gradient based methods. This paper
attempts to accelerate the training of deep Q-networks by introducing a second
order Nesterov's accelerated quasi-Newton method. We evaluate the performance
of the proposed method on deep reinforcement learning using double DQNs for
global routing. The results show that the proposed method can obtain better
routing solutions compared to the DQNs trained with first order Adam and
RMSprop methods.
",2020-10-15T07:30:17Z,2020-10-15T07:30:17Z
http://arxiv.org/abs/1709.05067v1,Deep Reinforcement Learning for Conversational AI,"Mahipal Jadeja,Neelanshi Varia,Agam Shah",,"  Deep reinforcement learning is revolutionizing the artificial intelligence
field. Currently, it serves as a good starting point for constructing
intelligent autonomous systems which offer a better knowledge of the visual
world. It is possible to scale deep reinforcement learning with the use of deep
learning and do amazing tasks such as use of pixels in playing video games. In
this paper, key concepts of deep reinforcement learning including reward
function, differences between reinforcement learning and supervised learning
and models for implementation of reinforcement are discussed. Key challenges
related to the implementation of reinforcement learning in conversational AI
domain are identified as well as discussed in detail. Various conversational
models which are based on deep reinforcement learning (as well as deep
learning) are also discussed. In summary, this paper discusses key aspects of
deep reinforcement learning which are crucial for designing an efficient
conversational AI.
",2017-09-15T06:18:33Z,2017-09-15T06:18:33Z
http://arxiv.org/abs/2006.05278v2,An Overview of Deep Semi-Supervised Learning,"Yassine Ouali,Céline Hudelot,Myriam Tami",,"  Deep neural networks demonstrated their ability to provide remarkable
performances on a wide range of supervised learning tasks (e.g., image
classification) when trained on extensive collections of labeled data (e.g.,
ImageNet). However, creating such large datasets requires a considerable amount
of resources, time, and effort. Such resources may not be available in many
practical cases, limiting the adoption and the application of many deep
learning methods. In a search for more data-efficient deep learning methods to
overcome the need for large annotated datasets, there is a rising research
interest in semi-supervised learning and its applications to deep neural
networks to reduce the amount of labeled data required, by either developing
novel methods or adopting existing semi-supervised learning frameworks for a
deep learning setting. In this paper, we provide a comprehensive overview of
deep semi-supervised learning, starting with an introduction to the field,
followed by a summarization of the dominant semi-supervised approaches in deep
learning.
",2020-06-09T14:08:03Z,2020-07-06T17:38:19Z
http://arxiv.org/abs/1602.06183v1,Node-By-Node Greedy Deep Learning for Interpretable Features,"Ke Wu,Malik Magdon-Ismail",,"  Multilayer networks have seen a resurgence under the umbrella of deep
learning. Current deep learning algorithms train the layers of the network
sequentially, improving algorithmic performance as well as providing some
regularization. We present a new training algorithm for deep networks which
trains \emph{each node in the network} sequentially. Our algorithm is orders of
magnitude faster, creates more interpretable internal representations at the
node level, while not sacrificing on the ultimate out-of-sample performance.
",2016-02-19T15:36:38Z,2016-02-19T15:36:38Z
http://arxiv.org/abs/1605.01369v2,Accelerating Deep Learning with Shrinkage and Recall,"Shuai Zheng,Abhinav Vishnu,Chris Ding",,"  Deep Learning is a very powerful machine learning model. Deep Learning trains
a large number of parameters for multiple layers and is very slow when data is
in large scale and the architecture size is large. Inspired from the shrinking
technique used in accelerating computation of Support Vector Machines (SVM)
algorithm and screening technique used in LASSO, we propose a shrinking Deep
Learning with recall (sDLr) approach to speed up deep learning computation. We
experiment shrinking Deep Learning with recall (sDLr) using Deep Neural Network
(DNN), Deep Belief Network (DBN) and Convolution Neural Network (CNN) on 4 data
sets. Results show that the speedup using shrinking Deep Learning with recall
(sDLr) can reach more than 2.0 while still giving competitive classification
performance.
",2016-05-04T18:17:37Z,2016-09-19T19:27:39Z
http://arxiv.org/abs/1802.00810v4,Deep Learning for Genomics: A Concise Overview,"Tianwei Yue,Yuanxin Wang,Longxiang Zhang,Chunming Gu,Haoru Xue,Wenping Wang,Qi Lyu,Yujie Dun",,"  Advancements in genomic research such as high-throughput sequencing
techniques have driven modern genomic studies into ""big data"" disciplines. This
data explosion is constantly challenging conventional methods used in genomics.
In parallel with the urgent demand for robust algorithms, deep learning has
succeeded in a variety of fields such as vision, speech, and text processing.
Yet genomics entails unique challenges to deep learning since we are expecting
from deep learning a superhuman intelligence that explores beyond our knowledge
to interpret the genome. A powerful deep learning model should rely on
insightful utilization of task-specific knowledge. In this paper, we briefly
discuss the strengths of different deep learning models from a genomic
perspective so as to fit each particular task with a proper deep architecture,
and remark on practical considerations of developing modern deep learning
architectures for genomics. We also provide a concise review of deep learning
applications in various aspects of genomic research, as well as pointing out
potential opportunities and obstacles for future genomics applications.
",2018-02-02T12:50:25Z,2023-10-04T20:26:48Z
http://arxiv.org/abs/2009.10568v1,"Adversarial Attack Based Countermeasures against Deep Learning
  Side-Channel Attacks","Ruizhe Gu,Ping Wang,Mengce Zheng,Honggang Hu,Nenghai Yu",,"  Numerous previous works have studied deep learning algorithms applied in the
context of side-channel attacks, which demonstrated the ability to perform
successful key recoveries. These studies show that modern cryptographic devices
are increasingly threatened by side-channel attacks with the help of deep
learning. However, the existing countermeasures are designed to resist
classical side-channel attacks, and cannot protect cryptographic devices from
deep learning based side-channel attacks. Thus, there arises a strong need for
countermeasures against deep learning based side-channel attacks. Although deep
learning has the high potential in solving complex problems, it is vulnerable
to adversarial attacks in the form of subtle perturbations to inputs that lead
a model to predict incorrectly.
  In this paper, we propose a kind of novel countermeasures based on
adversarial attacks that is specifically designed against deep learning based
side-channel attacks. We estimate several models commonly used in deep learning
based side-channel attacks to evaluate the proposed countermeasures. It shows
that our approach can effectively protect cryptographic devices from deep
learning based side-channel attacks in practice. In addition, our experiments
show that the new countermeasures can also resist classical side-channel
attacks.
",2020-09-22T14:17:18Z,2020-09-22T14:17:18Z
http://arxiv.org/abs/2108.10451v1,"Adversarial Robustness of Deep Learning: Theory, Algorithms, and
  Applications","Wenjie Ruan,Xinping Yi,Xiaowei Huang",,"  This tutorial aims to introduce the fundamentals of adversarial robustness of
deep learning, presenting a well-structured review of up-to-date techniques to
assess the vulnerability of various types of deep learning models to
adversarial examples. This tutorial will particularly highlight
state-of-the-art techniques in adversarial attacks and robustness verification
of deep neural networks (DNNs). We will also introduce some effective
countermeasures to improve the robustness of deep learning models, with a
particular focus on adversarial training. We aim to provide a comprehensive
overall picture about this emerging direction and enable the community to be
aware of the urgency and importance of designing robust deep learning models in
safety-critical data analytical applications, ultimately enabling the end-users
to trust deep learning classifiers. We will also summarize potential research
directions concerning the adversarial robustness of deep learning, and its
potential benefits to enable accountable and trustworthy deep learning-based
data analytical systems and applications.
",2021-08-24T00:08:33Z,2021-08-24T00:08:33Z
http://arxiv.org/abs/2405.18281v1,MODL: Multilearner Online Deep Learning,"Antonios Valkanas,Boris N. Oreshkin,Mark Coates",,"  Online deep learning solves the problem of learning from streams of data,
reconciling two opposing objectives: learn fast and learn deep. Existing work
focuses almost exclusively on exploring pure deep learning solutions, which are
much better suited to handle the ""deep"" than the ""fast"" part of the online
learning equation. In our work, we propose a different paradigm, based on a
hybrid multilearner approach. First, we develop a fast online logistic
regression learner. This learner does not rely on backpropagation. Instead, it
uses closed form recursive updates of model parameters, handling the fast
learning part of the online learning problem. We then analyze the existing
online deep learning theory and show that the widespread ODL approach,
currently operating at complexity $O(L^2)$ in terms of the number of layers
$L$, can be equivalently implemented in $O(L)$ complexity. This further leads
us to the cascaded multilearner design, in which multiple shallow and deep
learners are co-trained to solve the online learning problem in a cooperative,
synergistic fashion. We show that this approach achieves state-of-the-art
results on common online learning datasets, while also being able to handle
missing features gracefully. Our code is publicly available at
https://github.com/AntonValk/MODL.
",2024-05-28T15:34:33Z,2024-05-28T15:34:33Z
http://arxiv.org/abs/1512.03844v1,Efficient Deep Feature Learning and Extraction via StochasticNets,"Mohammad Javad Shafiee,Parthipan Siva,Paul Fieguth,Alexander Wong",,"  Deep neural networks are a powerful tool for feature learning and extraction
given their ability to model high-level abstractions in highly complex data.
One area worth exploring in feature learning and extraction using deep neural
networks is efficient neural connectivity formation for faster feature learning
and extraction. Motivated by findings of stochastic synaptic connectivity
formation in the brain as well as the brain's uncanny ability to efficiently
represent information, we propose the efficient learning and extraction of
features via StochasticNets, where sparsely-connected deep neural networks can
be formed via stochastic connectivity between neurons. To evaluate the
feasibility of such a deep neural network architecture for feature learning and
extraction, we train deep convolutional StochasticNets to learn abstract
features using the CIFAR-10 dataset, and extract the learned features from
images to perform classification on the SVHN and STL-10 datasets. Experimental
results show that features learned using deep convolutional StochasticNets,
with fewer neural connections than conventional deep convolutional neural
networks, can allow for better or comparable classification accuracy than
conventional deep neural networks: relative test error decrease of ~4.5% for
classification on the STL-10 dataset and ~1% for classification on the SVHN
dataset. Furthermore, it was shown that the deep features extracted using deep
convolutional StochasticNets can provide comparable classification accuracy
even when only 10% of the training data is used for feature learning. Finally,
it was also shown that significant gains in feature extraction speed can be
achieved in embedded applications using StochasticNets. As such, StochasticNets
allow for faster feature learning and extraction performance while facilitate
for better or comparable accuracy performances.
",2015-12-11T22:47:34Z,2015-12-11T22:47:34Z
http://arxiv.org/abs/1906.10025v2,Modern Deep Reinforcement Learning Algorithms,"Sergey Ivanov,Alexander D'yakonov",,"  Recent advances in Reinforcement Learning, grounded on combining classical
theoretical results with Deep Learning paradigm, led to breakthroughs in many
artificial intelligence tasks and gave birth to Deep Reinforcement Learning
(DRL) as a field of research. In this work latest DRL algorithms are reviewed
with a focus on their theoretical justification, practical limitations and
observed empirical properties.
",2019-06-24T15:27:51Z,2019-07-06T18:30:45Z
http://arxiv.org/abs/1905.07187v1,An Essay on Optimization Mystery of Deep Learning,Eugene Golikov,,"  Despite the huge empirical success of deep learning, theoretical
understanding of neural networks learning process is still lacking. This is the
reason, why some of its features seem ""mysterious"". We emphasize two mysteries
of deep learning: generalization mystery, and optimization mystery. In this
essay we review and draw connections between several selected works concerning
the latter.
",2019-05-17T10:28:06Z,2019-05-17T10:28:06Z
http://arxiv.org/abs/1804.05806v1,Deep Embedding Kernel,"Linh Le,Ying Xie",,"  In this paper, we propose a novel supervised learning method that is called
Deep Embedding Kernel (DEK). DEK combines the advantages of deep learning and
kernel methods in a unified framework. More specifically, DEK is a learnable
kernel represented by a newly designed deep architecture. Compared with
pre-defined kernels, this kernel can be explicitly trained to map data to an
optimized high-level feature space where data may have favorable features
toward the application. Compared with typical deep learning using SoftMax or
logistic regression as the top layer, DEK is expected to be more generalizable
to new data. Experimental results show that DEK has superior performance than
typical machine learning methods in identity detection, classification,
regression, dimension reduction, and transfer learning.
",2018-04-16T17:25:24Z,2018-04-16T17:25:24Z
http://arxiv.org/abs/2105.06868v3,Priors in Bayesian Deep Learning: A Review,Vincent Fortuin,,"  While the choice of prior is one of the most critical parts of the Bayesian
inference workflow, recent Bayesian deep learning models have often fallen back
on vague priors, such as standard Gaussians. In this review, we highlight the
importance of prior choices for Bayesian deep learning and present an overview
of different priors that have been proposed for (deep) Gaussian processes,
variational autoencoders, and Bayesian neural networks. We also outline
different methods of learning priors for these models from data. We hope to
motivate practitioners in Bayesian deep learning to think more carefully about
the prior specification for their models and to provide them with some
inspiration in this regard.
",2021-05-14T14:53:30Z,2022-03-18T15:17:30Z
http://arxiv.org/abs/2202.01319v1,Deep Learning for Epidemiologists: An Introduction to Neural Networks,"Stylianos Serghiou,Kathryn Rough",,"  Deep learning methods are increasingly being applied to problems in medicine
and healthcare. However, few epidemiologists have received formal training in
these methods. To bridge this gap, this article introduces to the fundamentals
of deep learning from an epidemiological perspective. Specifically, this
article reviews core concepts in machine learning (overfitting, regularization,
hyperparameters), explains several fundamental deep learning architectures
(convolutional neural networks, recurrent neural networks), and summarizes
training, evaluation, and deployment of models. We aim to enable the reader to
engage with and critically evaluate medical applications of deep learning,
facilitating a dialogue between computer scientists and epidemiologists that
will improve the safety and efficacy of applications of this technology.
",2022-02-02T22:52:18Z,2022-02-02T22:52:18Z
http://arxiv.org/abs/2403.19083v1,"Improving Cancer Imaging Diagnosis with Bayesian Networks and Deep
  Learning: A Bayesian Deep Learning Approach","Pei Xi, Lin",,"  With recent advancements in the development of artificial intelligence
applications using theories and algorithms in machine learning, many accurate
models can be created to train and predict on given datasets. With the
realization of the importance of imaging interpretation in cancer diagnosis,
this article aims to investigate the theory behind Deep Learning and Bayesian
Network prediction models. Based on the advantages and drawbacks of each model,
different approaches will be used to construct a Bayesian Deep Learning Model,
combining the strengths while minimizing the weaknesses. Finally, the
applications and accuracy of the resulting Bayesian Deep Learning approach in
the health industry in classifying images will be analyzed.
",2024-03-28T01:27:10Z,2024-03-28T01:27:10Z
http://arxiv.org/abs/1803.02323v1,Deep Super Learner: A Deep Ensemble for Classification Problems,"Steven Young,Tamer Abdou,Ayse Bener",,"  Deep learning has become very popular for tasks such as predictive modeling
and pattern recognition in handling big data. Deep learning is a powerful
machine learning method that extracts lower level features and feeds them
forward for the next layer to identify higher level features that improve
performance. However, deep neural networks have drawbacks, which include many
hyper-parameters and infinite architectures, opaqueness into results, and
relatively slower convergence on smaller datasets. While traditional machine
learning algorithms can address these drawbacks, they are not typically capable
of the performance levels achieved by deep neural networks. To improve
performance, ensemble methods are used to combine multiple base learners. Super
learning is an ensemble that finds the optimal combination of diverse learning
algorithms. This paper proposes deep super learning as an approach which
achieves log loss and accuracy results competitive to deep neural networks
while employing traditional machine learning algorithms in a hierarchical
structure. The deep super learner is flexible, adaptable, and easy to train
with good performance across different tasks using identical hyper-parameter
values. Using traditional machine learning requires fewer hyper-parameters,
allows transparency into results, and has relatively fast convergence on
smaller datasets. Experimental results show that the deep super learner has
superior performance compared to the individual base learners, single-layer
ensembles, and in some cases deep neural networks. Performance of the deep
super learner may further be improved with task-specific tuning.
",2018-03-06T18:19:55Z,2018-03-06T18:19:55Z
http://arxiv.org/abs/2005.02612v1,Deep Divergence Learning,"Kubra Cilingir,Rachel Manzelli,Brian Kulis",,"  Classical linear metric learning methods have recently been extended along
two distinct lines: deep metric learning methods for learning embeddings of the
data using neural networks, and Bregman divergence learning approaches for
extending learning Euclidean distances to more general divergence measures such
as divergences over distributions. In this paper, we introduce deep Bregman
divergences, which are based on learning and parameterizing functional Bregman
divergences using neural networks, and which unify and extend these existing
lines of work. We show in particular how deep metric learning formulations,
kernel metric learning, Mahalanobis metric learning, and moment-matching
functions for comparing distributions arise as special cases of these
divergences in the symmetric setting. We then describe a deep learning
framework for learning general functional Bregman divergences, and show in
experiments that this method yields superior performance on benchmark datasets
as compared to existing deep metric learning approaches. We also discuss novel
applications, including a semi-supervised distributional clustering problem,
and a new loss function for unsupervised data generation.
",2020-05-06T06:43:25Z,2020-05-06T06:43:25Z
http://arxiv.org/abs/1710.00211v1,"The Deep Ritz method: A deep learning-based numerical algorithm for
  solving variational problems","Weinan E,Bing Yu",,"  We propose a deep learning based method, the Deep Ritz Method, for
numerically solving variational problems, particularly the ones that arise from
partial differential equations. The Deep Ritz method is naturally nonlinear,
naturally adaptive and has the potential to work in rather high dimensions. The
framework is quite simple and fits well with the stochastic gradient descent
method used in deep learning. We illustrate the method on several problems
including some eigenvalue problems.
",2017-09-30T15:06:14Z,2017-09-30T15:06:14Z
http://arxiv.org/abs/2106.16088v1,"Application of deep reinforcement learning for Indian stock trading
  automation",Supriya Bajpai,,"  In stock trading, feature extraction and trading strategy design are the two
important tasks to achieve long-term benefits using machine learning
techniques. Several methods have been proposed to design trading strategy by
acquiring trading signals to maximize the rewards. In the present paper the
theory of deep reinforcement learning is applied for stock trading strategy and
investment decisions to Indian markets. The experiments are performed
systematically with three classical Deep Reinforcement Learning models Deep
Q-Network, Double Deep Q-Network and Dueling Double Deep Q-Network on ten
Indian stock datasets. The performance of the models are evaluated and
comparison is made.
",2021-05-18T15:49:00Z,2021-05-18T15:49:00Z
http://arxiv.org/abs/1812.00564v1,"Split learning for health: Distributed deep learning without sharing raw
  patient data","Praneeth Vepakomma,Otkrist Gupta,Tristan Swedish,Ramesh Raskar",,"  Can health entities collaboratively train deep learning models without
sharing sensitive raw data? This paper proposes several configurations of a
distributed deep learning method called SplitNN to facilitate such
collaborations. SplitNN does not share raw data or model details with
collaborating institutions. The proposed configurations of splitNN cater to
practical settings of i) entities holding different modalities of patient data,
ii) centralized and local health entities collaborating on multiple tasks and
iii) learning without sharing labels. We compare performance and resource
efficiency trade-offs of splitNN and other distributed deep learning methods
like federated learning, large batch synchronous stochastic gradient descent
and show highly encouraging results for splitNN.
",2018-12-03T05:43:20Z,2018-12-03T05:43:20Z
http://arxiv.org/abs/2209.12014v1,Asset Pricing and Deep Learning,Chen Zhang,,"  Traditional machine learning methods have been widely studied in financial
innovation. My study focuses on the application of deep learning methods on
asset pricing. I investigate various deep learning methods for asset pricing,
especially for risk premia measurement. All models take the same set of
predictive signals (firm characteristics, systematic risks and macroeconomics).
I demonstrate high performance of all kinds of state-of-the-art (SOTA) deep
learning methods, and figure out that RNNs with memory mechanism and attention
have the best performance in terms of predictivity. Furthermore, I demonstrate
large economic gains to investors using deep learning forecasts. The results of
my comparative experiments highlight the importance of domain knowledge and
financial theory when designing deep learning models. I also show return
prediction tasks bring new challenges to deep learning. The time varying
distribution causes distribution shift problem, which is essential for
financial time series prediction. I demonstrate that deep learning methods can
improve asset risk premium measurement. Due to the booming deep learning
studies, they can constantly promote the study of underlying financial
mechanisms behind asset pricing. I also propose a promising research method
that learning from data and figuring out the underlying economic mechanisms
through explainable artificial intelligence (AI) methods. My findings not only
justify the value of deep learning in blooming fintech development, but also
highlight their prospects and advantages over traditional machine learning
methods.
",2022-09-24T14:18:07Z,2022-09-24T14:18:07Z
http://arxiv.org/abs/1810.08033v1,"Adaptivity of deep ReLU network for learning in Besov and mixed smooth
  Besov spaces: optimal rate and curse of dimensionality",Taiji Suzuki,,"  Deep learning has shown high performances in various types of tasks from
visual recognition to natural language processing, which indicates superior
flexibility and adaptivity of deep learning. To understand this phenomenon
theoretically, we develop a new approximation and estimation error analysis of
deep learning with the ReLU activation for functions in a Besov space and its
variant with mixed smoothness. The Besov space is a considerably general
function space including the Holder space and Sobolev space, and especially can
capture spatial inhomogeneity of smoothness. Through the analysis in the Besov
space, it is shown that deep learning can achieve the minimax optimal rate and
outperform any non-adaptive (linear) estimator such as kernel ridge regression,
which shows that deep learning has higher adaptivity to the spatial
inhomogeneity of the target function than other estimators such as linear ones.
In addition to this, it is shown that deep learning can avoid the curse of
dimensionality if the target function is in a mixed smooth Besov space. We also
show that the dependency of the convergence rate on the dimensionality is tight
due to its minimax optimality. These results support high adaptivity of deep
learning and its superior ability as a feature extractor.
",2018-10-18T13:17:20Z,2018-10-18T13:17:20Z
http://arxiv.org/abs/1908.08843v2,Fairness in Deep Learning: A Computational Perspective,"Mengnan Du,Fan Yang,Na Zou,Xia Hu",,"  Deep learning is increasingly being used in high-stake decision making
applications that affect individual lives. However, deep learning models might
exhibit algorithmic discrimination behaviors with respect to protected groups,
potentially posing negative impacts on individuals and society. Therefore,
fairness in deep learning has attracted tremendous attention recently. We
provide a review covering recent progresses to tackle algorithmic fairness
problems of deep learning from the computational perspective. Specifically, we
show that interpretability can serve as a useful ingredient to diagnose the
reasons that lead to algorithmic discrimination. We also discuss fairness
mitigation approaches categorized according to three stages of deep learning
life-cycle, aiming to push forward the area of fairness in deep learning and
build genuinely fair and reliable deep learning systems.
",2019-08-23T14:38:07Z,2020-03-19T02:33:17Z
http://arxiv.org/abs/1908.10206v1,The many faces of deep learning,Raul Vicente,,"  Deep learning has sparked a network of mutual interactions between different
disciplines and AI. Naturally, each discipline focuses and interprets the
workings of deep learning in different ways. This diversity of perspectives on
deep learning, from neuroscience to statistical physics, is a rich source of
inspiration that fuels novel developments in the theory and applications of
machine learning. In this perspective, we collect and synthesize different
intuitions scattered across several communities as for how deep learning works.
In particular, we will briefly discuss the different perspectives that
disciplines across mathematics, physics, computation, and neuroscience take on
how deep learning does its tricks. Our discussion on each perspective is
necessarily shallow due to the multiple views that had to be covered. The
deepness in this case should come from putting all these faces of deep learning
together in the reader's mind, so that one can look at the same problem from
different angles.
",2019-08-25T12:04:49Z,2019-08-25T12:04:49Z
http://arxiv.org/abs/2110.08611v2,Deep Active Learning by Leveraging Training Dynamics,"Haonan Wang,Wei Huang,Ziwei Wu,Andrew Margenot,Hanghang Tong,Jingrui He",,"  Active learning theories and methods have been extensively studied in
classical statistical learning settings. However, deep active learning, i.e.,
active learning with deep learning models, is usually based on empirical
criteria without solid theoretical justification, thus suffering from heavy
doubts when some of those fail to provide benefits in real applications. In
this paper, by exploring the connection between the generalization performance
and the training dynamics, we propose a theory-driven deep active learning
method (dynamicAL) which selects samples to maximize training dynamics. In
particular, we prove that the convergence speed of training and the
generalization performance are positively correlated under the ultra-wide
condition and show that maximizing the training dynamics leads to better
generalization performance. Furthermore, to scale up to large deep neural
networks and data sets, we introduce two relaxations for the subset selection
problem and reduce the time complexity from polynomial to constant. Empirical
results show that dynamicAL not only outperforms the other baselines
consistently but also scales well on large deep learning models. We hope our
work would inspire more attempts on bridging the theoretical findings of deep
networks and practical impacts of deep active learning in real applications.
",2021-10-16T16:51:05Z,2022-11-20T07:20:36Z
