Paper1,Paper2,Similarity
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1611.07174v2,0.8744343519210815
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2004.05366v2,0.8603869080543518
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2101.08387v6,0.9112372398376465
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2403.17561v3,0.8977691531181335
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2404.19226v1,0.8968863487243652
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1902.05148v1,0.8751009702682495
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1904.10337v1,0.8494908809661865
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2103.05127v2,0.9096176028251648
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2312.12904v1,0.8831645250320435
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2210.08367v1,0.8639064431190491
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1611.00336v2,0.8464497327804565
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1612.07640v1,0.8947403430938721
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1806.08874v1,0.8987724781036377
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2004.12524v1,0.8860554695129395
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2208.00203v1,0.8957611322402954
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2208.07643v1,0.9075098037719727
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2309.08500v1,0.9150562286376953
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/2310.20360v1,0.9020571708679199
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1305.0445v2,0.8939470052719116
http://arxiv.org/abs/2310.19495v1,http://arxiv.org/abs/1906.01432v1,0.8853930234909058
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1805.08355v1,0.906005859375
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1806.01756v1,0.8737980127334595
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1908.02130v1,0.8527616858482361
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1812.05448v4,0.9123518466949463
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1705.03921v1,0.9052756428718567
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1901.02354v2,0.9093935489654541
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2010.05125v2,0.8701626062393188
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1805.04825v1,0.9202303886413574
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1901.09388v2,0.8999691605567932
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1602.00203v1,0.8431869745254517
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2108.01468v1,0.9180869460105896
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2306.13586v1,0.8929619789123535
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2108.11510v1,0.9117735028266907
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2106.00120v3,0.8154382705688477
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2303.01980v1,0.9381871223449707
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1711.03577v1,0.8999339938163757
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2201.05867v1,0.9057425260543823
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1901.04195v1,0.9011330604553223
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2303.02715v1,0.9060903191566467
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1805.03551v2,0.9069911241531372
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2212.00253v1,0.9054782390594482
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1710.06798v1,0.8507874011993408
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1807.06399v1,0.858734130859375
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1801.00631v1,0.9059929847717285
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1801.07883v2,0.9313987493515015
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2310.19495v1,0.8624367117881775
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2212.12597v1,0.886341392993927
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1802.08717v1,0.9290972948074341
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1803.10862v1,0.9278944730758667
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1906.06706v7,0.8222001791000366
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1904.05526v2,0.9050477743148804
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1708.05866v2,0.9188297986984253
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2302.03836v1,0.9203000068664551
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1803.03772v2,0.8737542033195496
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1703.02910v1,0.9160686135292053
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2007.14313v2,0.8743150234222412
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1708.03704v1,0.8711516857147217
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2207.03757v2,0.8421332836151123
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2006.05579v1,0.8672335743904114
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2111.12963v1,0.9086935520172119
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1212.2686v1,0.7830389738082886
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2003.03253v1,0.9190607070922852
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2205.01069v1,0.7768795490264893
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2004.00993v2,0.8180332183837891
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2010.09465v1,0.8427126407623291
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1709.05067v1,0.9182060956954956
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2006.05278v2,0.9222053289413452
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1602.06183v1,0.868075430393219
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1605.01369v2,0.8375264406204224
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1802.00810v4,0.9203330278396606
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2009.10568v1,0.8804312944412231
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2108.10451v1,0.905900776386261
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2405.18281v1,0.8698852062225342
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1512.03844v1,0.8430567979812622
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1906.10025v2,0.9195152521133423
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1905.07187v1,0.8887645602226257
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1804.05806v1,0.864563524723053
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2105.06868v3,0.9055817127227783
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2202.01319v1,0.9258847832679749
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2403.19083v1,0.9188242554664612
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1803.02323v1,0.8629931807518005
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2005.02612v1,0.8399271965026855
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1710.00211v1,0.852975606918335
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2106.16088v1,0.8401144742965698
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1812.00564v1,0.8348352909088135
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2209.12014v1,0.9040216207504272
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1810.08033v1,0.8275494575500488
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1908.08843v2,0.9279520511627197
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1908.10206v1,0.9047020673751831
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2110.08611v2,0.8984851837158203
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2305.17473v2,0.888831377029419
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2305.18357v1,0.8495770692825317
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1409.3358v1,0.9182575345039368
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2210.11237v1,0.9292384386062622
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1805.10451v2,0.8824062347412109
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1807.08169v1,0.9144809246063232
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2211.03374v1,0.9243286848068237
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2110.06901v2,0.9001749157905579
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1802.03596v1,0.8155441880226135
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1611.07174v2,0.83274245262146
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2004.05366v2,0.9057970643043518
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2101.08387v6,0.9337409734725952
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2403.17561v3,0.9264787435531616
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2404.19226v1,0.8924363851547241
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1902.05148v1,0.859180212020874
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1904.10337v1,0.8107549548149109
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2103.05127v2,0.9006240367889404
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2312.12904v1,0.8766991496086121
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2210.08367v1,0.8542400002479553
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1611.00336v2,0.8177304267883301
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1612.07640v1,0.9224298000335693
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1806.08874v1,0.9009847044944763
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2004.12524v1,0.9218841791152954
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2208.00203v1,0.9080809354782104
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2208.07643v1,0.9230086803436279
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2309.08500v1,0.8993806838989258
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/2310.20360v1,0.8772291541099548
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1305.0445v2,0.9133942127227783
http://arxiv.org/abs/1807.04739v1,http://arxiv.org/abs/1906.01432v1,0.8808333873748779
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1805.08355v1,0.9072273969650269
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1806.01756v1,0.88590407371521
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1908.02130v1,0.8791406154632568
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1812.05448v4,0.8954965472221375
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1705.03921v1,0.899117112159729
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1901.02354v2,0.9022355079650879
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2010.05125v2,0.9058204889297485
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1805.04825v1,0.9073903560638428
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1901.09388v2,0.8778607249259949
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1602.00203v1,0.8697859048843384
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2108.01468v1,0.9048050045967102
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2306.13586v1,0.8373799324035645
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2108.11510v1,0.8964848518371582
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2106.00120v3,0.844771683216095
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2303.01980v1,0.8851138949394226
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1711.03577v1,0.8701733350753784
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2201.05867v1,0.9157935380935669
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1901.04195v1,0.9139029383659363
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2303.02715v1,0.8749748468399048
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1805.03551v2,0.8862490653991699
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2212.00253v1,0.8949602842330933
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1710.06798v1,0.8681637644767761
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1807.06399v1,0.8620858192443848
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1801.00631v1,0.889039933681488
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1801.07883v2,0.8834578394889832
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2310.19495v1,0.9102534055709839
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1807.04739v1,0.886341392993927
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1802.08717v1,0.9182488322257996
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1803.10862v1,0.9132186770439148
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1906.06706v7,0.8700199127197266
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1904.05526v2,0.8986222743988037
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1708.05866v2,0.9224985837936401
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2302.03836v1,0.8988480567932129
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1803.03772v2,0.8817147612571716
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1703.02910v1,0.9070844054222107
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2007.14313v2,0.8854842185974121
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1708.03704v1,0.9022444486618042
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2207.03757v2,0.845023512840271
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2006.05579v1,0.8767409324645996
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2111.12963v1,0.9034801721572876
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1212.2686v1,0.8082163333892822
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2003.03253v1,0.8767439126968384
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2205.01069v1,0.7440820336341858
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2004.00993v2,0.8734907507896423
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2010.09465v1,0.8857061862945557
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1709.05067v1,0.918294370174408
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2006.05278v2,0.8905014991760254
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1602.06183v1,0.8657841086387634
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1605.01369v2,0.8640827536582947
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1802.00810v4,0.8919495940208435
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2009.10568v1,0.8458197712898254
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2108.10451v1,0.8844155073165894
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2405.18281v1,0.8726571798324585
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1512.03844v1,0.8478619456291199
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1906.10025v2,0.908359944820404
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1905.07187v1,0.8936681151390076
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1804.05806v1,0.8631471395492554
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2105.06868v3,0.903789222240448
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2202.01319v1,0.9017431735992432
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2403.19083v1,0.9042601585388184
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1803.02323v1,0.8695124387741089
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2005.02612v1,0.8770280480384827
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1710.00211v1,0.8542956709861755
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2106.16088v1,0.8838545083999634
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1812.00564v1,0.8694568872451782
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2209.12014v1,0.9085873365402222
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1810.08033v1,0.8572080135345459
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1908.08843v2,0.919073760509491
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1908.10206v1,0.8809224963188171
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2110.08611v2,0.9085266590118408
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2305.17473v2,0.871173083782196
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2305.18357v1,0.851547360420227
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1409.3358v1,0.9039654731750488
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2210.11237v1,0.8907220959663391
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1805.10451v2,0.8970844745635986
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1807.08169v1,0.8317717909812927
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2211.03374v1,0.9239009618759155
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2110.06901v2,0.8952327370643616
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1802.03596v1,0.8336822986602783
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1611.07174v2,0.8465943336486816
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2004.05366v2,0.8669202327728271
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2101.08387v6,0.8979816436767578
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2403.17561v3,0.8963941931724548
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2404.19226v1,0.8789371252059937
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1902.05148v1,0.8614031076431274
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1904.10337v1,0.842876136302948
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2103.05127v2,0.9150712490081787
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2312.12904v1,0.898138701915741
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2210.08367v1,0.8598995208740234
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1611.00336v2,0.8584420084953308
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1612.07640v1,0.8932890295982361
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1806.08874v1,0.9163210391998291
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2004.12524v1,0.8953949809074402
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2208.00203v1,0.8841235637664795
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2208.07643v1,0.9100747108459473
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2309.08500v1,0.9009718298912048
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/2310.20360v1,0.8969587087631226
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1305.0445v2,0.9066852331161499
http://arxiv.org/abs/2212.12597v1,http://arxiv.org/abs/1906.01432v1,0.9063661098480225
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1805.08355v1,0.944675862789154
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1806.01756v1,0.8968178629875183
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1908.02130v1,0.8738656640052795
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1812.05448v4,0.9216492176055908
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1705.03921v1,0.9175843000411987
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1901.02354v2,0.9242427349090576
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2010.05125v2,0.9072282314300537
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1805.04825v1,0.9376229047775269
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1901.09388v2,0.9151396155357361
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1602.00203v1,0.896011233329773
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2108.01468v1,0.9390134811401367
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2306.13586v1,0.8802245259284973
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2108.11510v1,0.9499016404151917
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2106.00120v3,0.8654501438140869
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2303.01980v1,0.9346007108688354
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1711.03577v1,0.920047402381897
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2201.05867v1,0.9439734816551208
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1901.04195v1,0.9363190531730652
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2303.02715v1,0.9253607988357544
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1805.03551v2,0.9221365451812744
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2212.00253v1,0.9344334006309509
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1710.06798v1,0.8962075710296631
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1807.06399v1,0.8970721364021301
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1801.00631v1,0.9201875925064087
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1801.07883v2,0.9315865635871887
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2310.19495v1,0.9244735240936279
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1807.04739v1,0.9290972948074341
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2212.12597v1,0.9182488322257996
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1803.10862v1,0.9608045220375061
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1906.06706v7,0.8814456462860107
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1904.05526v2,0.9362622499465942
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1708.05866v2,0.9492614269256592
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2302.03836v1,0.9491862654685974
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1803.03772v2,0.9073278903961182
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1703.02910v1,0.9530609846115112
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2007.14313v2,0.9101425409317017
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1708.03704v1,0.9083313941955566
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2207.03757v2,0.8782342672348022
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2006.05579v1,0.9152427315711975
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2111.12963v1,0.9317245483398438
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1212.2686v1,0.814221203327179
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2003.03253v1,0.9019597768783569
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2205.01069v1,0.7891523241996765
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2004.00993v2,0.8535882830619812
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2010.09465v1,0.8839095830917358
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1709.05067v1,0.9441606998443604
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2006.05278v2,0.9437277317047119
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1602.06183v1,0.9013751745223999
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1605.01369v2,0.8942714333534241
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1802.00810v4,0.9509497284889221
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2009.10568v1,0.8950326442718506
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2108.10451v1,0.905469536781311
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2405.18281v1,0.9150228500366211
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1512.03844v1,0.8996173143386841
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1906.10025v2,0.9095436930656433
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1905.07187v1,0.9065166711807251
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1804.05806v1,0.883283257484436
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2105.06868v3,0.9122902750968933
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2202.01319v1,0.9461604356765747
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2403.19083v1,0.9483019709587097
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1803.02323v1,0.9140123724937439
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2005.02612v1,0.8857523202896118
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1710.00211v1,0.8760918974876404
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2106.16088v1,0.8906146287918091
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1812.00564v1,0.8878954648971558
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/2209.12014v1,0.9371339678764343
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1810.08033v1,0.8787823915481567
http://arxiv.org/abs/1802.08717v1,http://arxiv.org/abs/1908.08843v2,0.9318647384643555
